sent,tags,parse
The mothers claimed it was unfair that their sons were still imprisoned for criticizing the government since such criticism had become legal .,The/DT mothers/NNS claimed/VBD it/PRP was/VBD unfair/JJ that/IN their/PRP$ sons/NNS were/VBD still/RB imprisoned/VBN for/IN criticizing/VBG the/DT government/NN since/IN such/JJ criticism/NN had/VBD become/VBN legal/JJ ./.," det(mothers-2, The-1) nsubj(claimed-3, mothers-2) root(ROOT-0, claimed-3) nsubj(unfair-6, it-4) cop(unfair-6, was-5) ccomp(claimed-3, unfair-6) mark(imprisoned-12, that-7) nmod:poss(sons-9, their-8) nsubjpass(imprisoned-12, sons-9) auxpass(imprisoned-12, were-10) advmod(imprisoned-12, still-11) ccomp(unfair-6, imprisoned-12) mark(criticizing-14, for-13) advcl(imprisoned-12, criticizing-14) det(government-16, the-15) dobj(criticizing-14, government-16) mark(become-21, since-17) amod(criticism-19, such-18) nsubj(become-21, criticism-19) aux(become-21, had-20) advcl(criticizing-14, become-21) xcomp(become-21, legal-22)  "
"And finally , foreign governments such as the U.S.A. and Germany responded to the beating of the mothers by criticizing Moi 's regime for abuse of human rights ?","And/CC finally/RB ,/, foreign/JJ governments/NNS such/JJ as/IN the/DT U.S.A./NNP and/CC Germany/NNP responded/VBD to/TO the/DT beating/NN of/IN the/DT mothers/NNS by/IN criticizing/VBG Moi/NNP 's/POS regime/NN for/IN abuse/NN of/IN human/JJ rights/NNS ?/."," cc(responded-12, And-1) advmod(responded-12, finally-2) amod(governments-5, foreign-4) nsubj(responded-12, governments-5) case(U.S.A.-9, such-6) mwe(such-6, as-7) det(U.S.A.-9, the-8) nmod:such_as(governments-5, U.S.A.-9) cc(U.S.A.-9, and-10) nmod:such_as(governments-5, Germany-11) conj:and(U.S.A.-9, Germany-11) root(ROOT-0, responded-12) case(beating-15, to-13) det(beating-15, the-14) nmod:to(responded-12, beating-15) case(mothers-18, of-16) det(mothers-18, the-17) nmod:of(beating-15, mothers-18) mark(criticizing-20, by-19) advcl(responded-12, criticizing-20) nmod:poss(regime-23, Moi-21) case(Moi-21, 's-22) dobj(criticizing-20, regime-23) case(abuse-25, for-24) nmod:for(criticizing-20, abuse-25) case(rights-28, of-26) amod(rights-28, human-27) nmod:of(abuse-25, rights-28)  "
"8 The latest of such arrests is that of Professor Anyang ' Nyong'o , the acclaimed political scientist and MP for Kisumu Rural , who was arrested in February 1995 for criticizing government allegations that a guerilla movement was out to overthrow it.","8/CD The/DT latest/JJS of/IN such/JJ arrests/NNS is/VBZ that/DT of/IN Professor/NNP Anyang/NNP '/POS Nyong/NNP '/'' o/NN ,/, the/DT acclaimed/JJ political/JJ scientist/NN and/CC MP/NNP for/IN Kisumu/NNP Rural/NNP ,/, who/WP was/VBD arrested/VBN in/IN February/NNP 1995/CD for/IN criticizing/VBG government/NN allegations/NNS that/IN a/DT guerilla/NN movement/NN was/VBD out/IN to/TO overthrow/VB it/PRP ./."," nsubj(that-8, 8-1) det(latest-3, The-2) dep(8-1, latest-3) case(arrests-6, of-4) amod(arrests-6, such-5) nmod:of(8-1, arrests-6) cop(that-8, is-7) root(ROOT-0, that-8) case(o-15, of-9) compound(Anyang-11, Professor-10) nmod:poss(o-15, Anyang-11) case(Anyang-11, '-12) compound(o-15, Nyong-13) nmod:of(that-8, o-15) det(scientist-20, the-17) amod(scientist-20, acclaimed-18) amod(scientist-20, political-19) nmod:of(that-8, scientist-20) conj:and(o-15, scientist-20) cc(o-15, and-21) nmod:of(that-8, MP-22) conj:and(o-15, MP-22) case(Rural-25, for-23) compound(Rural-25, Kisumu-24) nmod:for(MP-22, Rural-25) nsubjpass(arrested-29, Rural-25) ref(Rural-25, who-27) auxpass(arrested-29, was-28) acl:relcl(Rural-25, arrested-29) case(February-31, in-30) nmod:in(arrested-29, February-31) nummod(February-31, 1995-32) mark(criticizing-34, for-33) advcl(arrested-29, criticizing-34) compound(allegations-36, government-35) dobj(criticizing-34, allegations-36) mark(out-42, that-37) det(movement-40, a-38) compound(movement-40, guerilla-39) nsubj(out-42, movement-40) nsubj(overthrow-44, movement-40) cop(out-42, was-41) ccomp(criticizing-34, out-42) mark(overthrow-44, to-43) xcomp(out-42, overthrow-44) dobj(overthrow-44, it-45)  "
"MP arrested for criticizing claim that guerillas trying to overthrow government , "" BBC Summary of World Broadcasts ( London ) 17 February 1995 ) . ""","MP/NNP arrested/VBN for/IN criticizing/VBG claim/VBP that/IN guerillas/VBZ trying/VBG to/TO overthrow/VB government/NN ,/, ''/'' BBC/NNP Summary/NNP of/IN World/NNP Broadcasts/NNP -LRB-/-LRB- London/NNP -RRB-/-RRB- 17/CD February/NNP 1995/CD -RRB-/-RRB- ./. ''/''"," nsubj(claim-5, MP-1) acl(MP-1, arrested-2) mark(criticizing-4, for-3) advcl(arrested-2, criticizing-4) root(ROOT-0, claim-5) mark(guerillas-7, that-6) ccomp(claim-5, guerillas-7) ccomp(guerillas-7, trying-8) mark(overthrow-10, to-9) xcomp(trying-8, overthrow-10) dobj(overthrow-10, government-11) compound(Summary-15, BBC-14) dep(government-11, Summary-15) case(Broadcasts-18, of-16) compound(Broadcasts-18, World-17) nmod:of(Summary-15, Broadcasts-18) appos(Broadcasts-18, London-20) dep(trying-8, 17-22) nmod:tmod(17-22, February-23) nummod(February-23, 1995-24)  "
Criticizing Fanon for being unscientific is like criticizing Tesla for being inventive .,Criticizing/NNP Fanon/NNP for/IN being/VBG unscientific/JJ is/VBZ like/IN criticizing/VBG Tesla/NNP for/IN being/VBG inventive/JJ ./.," compound(Fanon-2, Criticizing-1) nsubj(criticizing-8, Fanon-2) mark(unscientific-5, for-3) cop(unscientific-5, being-4) acl(Fanon-2, unscientific-5) cop(criticizing-8, is-6) mark(criticizing-8, like-7) root(ROOT-0, criticizing-8) dobj(criticizing-8, Tesla-9) mark(inventive-12, for-10) cop(inventive-12, being-11) acl(Tesla-9, inventive-12)  "
"They protested any measure that risked the welfare of the individual merely for the sake of athletic victory , and they often sided against the coaches , along with athletic directors who aided them , by criticizing their training techniques , their influences in colleges and society , and their apparently compulsive thirst for winning .","They/PRP protested/VBD any/DT measure/NN that/WDT risked/VBD the/DT welfare/NN of/IN the/DT individual/NN merely/RB for/IN the/DT sake/NN of/IN athletic/JJ victory/NN ,/, and/CC they/PRP often/RB sided/VBN against/IN the/DT coaches/NNS ,/, along/IN with/IN athletic/JJ directors/NNS who/WP aided/VBN them/PRP ,/, by/IN criticizing/VBG their/PRP$ training/NN techniques/NNS ,/, their/PRP$ influences/NNS in/IN colleges/NNS and/CC society/NN ,/, and/CC their/PRP$ apparently/RB compulsive/JJ thirst/NN for/IN winning/VBG ./."," nsubj(protested-2, They-1) root(ROOT-0, protested-2) det(measure-4, any-3) dobj(protested-2, measure-4) nsubj(risked-6, measure-4) ref(measure-4, that-5) acl:relcl(measure-4, risked-6) det(welfare-8, the-7) dobj(risked-6, welfare-8) case(individual-11, of-9) det(individual-11, the-10) nmod:of(welfare-8, individual-11) advmod(sake-15, merely-12) case(sake-15, for-13) det(sake-15, the-14) nmod:for(risked-6, sake-15) case(victory-18, of-16) amod(victory-18, athletic-17) nmod:of(sake-15, victory-18) cc(protested-2, and-20) nsubj(sided-23, they-21) advmod(sided-23, often-22) conj:and(protested-2, sided-23) case(coaches-26, against-24) det(coaches-26, the-25) nmod:against(sided-23, coaches-26) advmod(sided-23, along-28) case(directors-31, with-29) amod(directors-31, athletic-30) nmod:with(along-28, directors-31) nsubj(aided-33, directors-31) ref(directors-31, who-32) acl:relcl(directors-31, aided-33) dobj(aided-33, them-34) mark(criticizing-37, by-36) advcl(aided-33, criticizing-37) nmod:poss(techniques-40, their-38) compound(techniques-40, training-39) dobj(criticizing-37, techniques-40) nmod:poss(influences-43, their-42) nmod:with(along-28, influences-43) conj:and(directors-31, influences-43) nsubj(aided-33, influences-43) case(colleges-45, in-44) nmod:in(influences-43, colleges-45) cc(colleges-45, and-46) nmod:in(influences-43, society-47) conj:and(colleges-45, society-47) cc(directors-31, and-49) nmod:poss(thirst-53, their-50) advmod(compulsive-52, apparently-51) amod(thirst-53, compulsive-52) nmod:with(along-28, thirst-53) conj:and(directors-31, thirst-53) nsubj(aided-33, thirst-53) case(winning-55, for-54) nmod:for(thirst-53, winning-55)  "
"Edward Bemis , economics professor at the University of Chicago , was dropped from the faculty in 1895 for publicly criticizing the railroad corporations during the Pullman strike .","Edward/NNP Bemis/NNP ,/, economics/NN professor/NN at/IN the/DT University/NNP of/IN Chicago/NNP ,/, was/VBD dropped/VBN from/IN the/DT faculty/NN in/IN 1895/CD for/IN publicly/RB criticizing/VBG the/DT railroad/NN corporations/NNS during/IN the/DT Pullman/NNP strike/NN ./."," compound(Bemis-2, Edward-1) nsubjpass(dropped-13, Bemis-2) compound(professor-5, economics-4) appos(Bemis-2, professor-5) case(University-8, at-6) det(University-8, the-7) nmod:at(professor-5, University-8) case(Chicago-10, of-9) nmod:of(University-8, Chicago-10) auxpass(dropped-13, was-12) root(ROOT-0, dropped-13) case(faculty-16, from-14) det(faculty-16, the-15) nmod:from(dropped-13, faculty-16) case(1895-18, in-17) nmod:in(faculty-16, 1895-18) mark(criticizing-21, for-19) advmod(criticizing-21, publicly-20) advcl(dropped-13, criticizing-21) det(corporations-24, the-22) compound(corporations-24, railroad-23) dobj(criticizing-21, corporations-24) case(strike-28, during-25) det(strike-28, the-26) compound(strike-28, Pullman-27) nmod:during(criticizing-21, strike-28)  "
"Barely two years into the life of the new government , opposition politicians and elements of the press are severely criticizing the political and economic performance of the government .","Barely/RB two/CD years/NNS into/IN the/DT life/NN of/IN the/DT new/JJ government/NN ,/, opposition/NN politicians/NNS and/CC elements/NNS of/IN the/DT press/NN are/VBP severely/RB criticizing/VBG the/DT political/JJ and/CC economic/JJ performance/NN of/IN the/DT government/NN ./."," advmod(years-3, Barely-1) nummod(years-3, two-2) nmod:into(criticizing-21, years-3) case(years-3, into-4) det(life-6, the-5) dep(years-3, life-6) case(government-10, of-7) det(government-10, the-8) amod(government-10, new-9) nmod:of(life-6, government-10) compound(politicians-13, opposition-12) nsubj(criticizing-21, politicians-13) cc(politicians-13, and-14) conj:and(politicians-13, elements-15) nsubj(criticizing-21, elements-15) case(press-18, of-16) det(press-18, the-17) nmod:of(politicians-13, press-18) aux(criticizing-21, are-19) advmod(criticizing-21, severely-20) root(ROOT-0, criticizing-21) det(performance-26, the-22) amod(performance-26, political-23) cc(political-23, and-24) conj:and(political-23, economic-25) amod(performance-26, economic-25) dobj(criticizing-21, performance-26) case(government-29, of-27) det(government-29, the-28) nmod:of(performance-26, government-29)  "
"Moreover , nobody is very confident that the politicians who are most vocal in criticizing the government on social welfare grounds are being anything more than opportunist .","Moreover/RB ,/, nobody/NN is/VBZ very/RB confident/JJ that/IN the/DT politicians/NNS who/WP are/VBP most/RBS vocal/JJ in/IN criticizing/VBG the/DT government/NN on/IN social/JJ welfare/NN grounds/NNS are/VBP being/VBG anything/NN more/JJR than/IN opportunist/NN ./."," advmod(confident-6, Moreover-1) nsubj(confident-6, nobody-3) cop(confident-6, is-4) advmod(confident-6, very-5) root(ROOT-0, confident-6) mark(anything-24, that-7) det(politicians-9, the-8) nsubj(vocal-13, politicians-9) nsubj(anything-24, politicians-9) ref(politicians-9, who-10) cop(vocal-13, are-11) advmod(vocal-13, most-12) acl:relcl(politicians-9, vocal-13) mark(criticizing-15, in-14) advcl(vocal-13, criticizing-15) det(government-17, the-16) dobj(criticizing-15, government-17) case(grounds-21, on-18) amod(grounds-21, social-19) compound(grounds-21, welfare-20) nmod:on(criticizing-15, grounds-21) aux(anything-24, are-22) cop(anything-24, being-23) ccomp(confident-6, anything-24) dep(anything-24, more-25) case(opportunist-27, than-26) nmod:than(anything-24, opportunist-27)  "
"In Allegheny County v. ACLU , 492 U.S. 573 ( 1989 ) , Kennedy wrote the decision sharply criticizing the use of the establishment clause to limit government support of religion .","In/IN Allegheny/NNP County/NNP v./CC ACLU/NNP ,/, 492/NNP U.S./NNP 573/NNP -LRB-/-LRB- 1989/CD -RRB-/-RRB- ,/, Kennedy/NNP wrote/VBD the/DT decision/NN sharply/RB criticizing/VBG the/DT use/NN of/IN the/DT establishment/NN clause/NN to/TO limit/VB government/NN support/NN of/IN religion/NN ./."," case(County-3, In-1) compound(County-3, Allegheny-2) nmod:in(wrote-15, County-3) cc(County-3, v.-4) conj:v.(County-3, ACLU-5) nmod:in(wrote-15, ACLU-5) compound(573-9, 492-7) compound(573-9, U.S.-8) appos(County-3, 573-9) appos(573-9, 1989-11) nsubj(wrote-15, Kennedy-14) root(ROOT-0, wrote-15) det(decision-17, the-16) dobj(wrote-15, decision-17) advmod(criticizing-19, sharply-18) acl(decision-17, criticizing-19) det(use-21, the-20) dobj(criticizing-19, use-21) case(clause-25, of-22) det(clause-25, the-23) compound(clause-25, establishment-24) nmod:of(use-21, clause-25) mark(limit-27, to-26) advcl(criticizing-19, limit-27) compound(support-29, government-28) dobj(limit-27, support-29) case(religion-31, of-30) nmod:of(support-29, religion-31)  "
"The case arose out of a claim by a nurse at a public hospital that she was fired in retaliation for criticizing management , statements she contended should be constitutionally protected .","The/DT case/NN arose/VBD out/RP of/IN a/DT claim/NN by/IN a/DT nurse/NN at/IN a/DT public/JJ hospital/NN that/IN she/PRP was/VBD fired/VBN in/IN retaliation/NN for/IN criticizing/VBG management/NN ,/, statements/NNS she/PRP contended/VBD should/MD be/VB constitutionally/RB protected/VBN ./."," det(case-2, The-1) nsubj(arose-3, case-2) ccomp(protected-31, arose-3) compound:prt(arose-3, out-4) case(claim-7, of-5) det(claim-7, a-6) nmod:of(arose-3, claim-7) case(nurse-10, by-8) det(nurse-10, a-9) nmod:by(arose-3, nurse-10) case(hospital-14, at-11) det(hospital-14, a-12) amod(hospital-14, public-13) nmod:at(nurse-10, hospital-14) mark(fired-18, that-15) nsubjpass(fired-18, she-16) auxpass(fired-18, was-17) ccomp(arose-3, fired-18) case(retaliation-20, in-19) nmod:in(fired-18, retaliation-20) mark(criticizing-22, for-21) advcl(fired-18, criticizing-22) dobj(criticizing-22, management-23) nsubjpass(protected-31, statements-25) nsubj(contended-27, she-26) acl:relcl(statements-25, contended-27) aux(protected-31, should-28) auxpass(protected-31, be-29) advmod(protected-31, constitutionally-30) root(ROOT-0, protected-31)  "
"64 History here functions like the inescapable "" iron cage "" of bureaucratic rationality Max Weber described in criticizing the Enlightenment project .",64/CD History/NN here/RB functions/NNS like/IN the/DT inescapable/JJ ''/'' iron/NN cage/NN ''/'' of/IN bureaucratic/JJ rationality/NN Max/NNP Weber/NNP described/VBD in/IN criticizing/VBG the/DT Enlightenment/NNP project/NN ./.," nummod(History-2, 64-1) nmod:npmod(here-3, History-2) advmod(described-17, here-3) nsubj(described-17, functions-4) case(cage-10, like-5) det(cage-10, the-6) amod(cage-10, inescapable-7) compound(cage-10, iron-9) nmod:like(functions-4, cage-10) case(Weber-16, of-12) amod(Weber-16, bureaucratic-13) compound(Weber-16, rationality-14) compound(Weber-16, Max-15) nmod:of(cage-10, Weber-16) root(ROOT-0, described-17) mark(criticizing-19, in-18) advcl(described-17, criticizing-19) det(project-22, the-20) compound(project-22, Enlightenment-21) dobj(criticizing-19, project-22)  "
"In the legal literature , the term is often used to mean a "" taking apart "" or "" selective adherence to , "" or refer to a method of criticizing by showing the text to be self-contradictory or indeterminate .","In/IN the/DT legal/JJ literature/NN ,/, the/DT term/NN is/VBZ often/RB used/VBN to/TO mean/VB a/SYM ''/'' taking/VBG apart/RB ''/'' or/CC ''/'' selective/JJ adherence/NNP to/TO ,/, ''/'' or/CC refer/VBP to/TO a/DT method/NN of/IN criticizing/VBG by/IN showing/VBG the/DT text/NN to/TO be/VB self-contradictory/JJ or/CC indeterminate/JJ ./."," case(literature-4, In-1) det(literature-4, the-2) amod(literature-4, legal-3) nmod:in(used-10, literature-4) det(term-7, the-6) nsubjpass(used-10, term-7) nsubj(mean-12, term-7) nsubj(refer-26, term-7) auxpass(used-10, is-8) advmod(used-10, often-9) root(ROOT-0, used-10) mark(mean-12, to-11) xcomp(used-10, mean-12) dobj(mean-12, a-13) acl(a-13, taking-15) advmod(taking-15, apart-16) cc(used-10, or-18) amod(adherence-21, selective-20) conj:or(used-10, adherence-21) nmod(adherence-21, to-22) cc(used-10, or-25) conj:or(used-10, refer-26) case(method-29, to-27) det(method-29, a-28) nmod:to(refer-26, method-29) mark(criticizing-31, of-30) acl(method-29, criticizing-31) mark(showing-33, by-32) advcl(criticizing-31, showing-33) det(text-35, the-34) dobj(showing-33, text-35) mark(self-contradictory-38, to-36) cop(self-contradictory-38, be-37) acl(text-35, self-contradictory-38) cc(self-contradictory-38, or-39) acl(text-35, indeterminate-40) conj:or(self-contradictory-38, indeterminate-40)  "
